"Date","34 m","40 m","47 m","56 m","66 m","78 m","92 m","110 m"
2000-07-02,8.63,8.18,7.02,6.14,5.83,6.41,7.86,8.1
2000-07-03,8.72,8.22,7.04,6.12,5.82,6.44,7.88,8.16
2000-07-04,8.8,8.29,7.09,6.08,5.79,6.47,7.92,8.21
2000-07-05,8.86,8.4,7.14,6.1,5.78,6.48,7.93,8.23
2000-07-06,8.88,8.48,7.21,6.07,5.71,6.44,7.88,8.17
2000-07-07,8.86,8.51,7.12,6.03,5.63,6.44,7.9,8.12
2000-07-08,8.87,8.38,7.01,5.89,5.52,6.42,7.87,8.1
2000-07-09,8.91,8.34,7.04,5.78,5.42,6.42,7.86,8.11
2000-07-10,8.94,8.46,7.1,5.8,5.35,6.44,7.89,8.14
2000-07-11,8.99,8.49,7.16,5.73,5.28,6.39,7.82,8.16
2000-07-12,8.99,8.62,7.15,5.69,5.23,6.4,7.88,8.17
2000-07-13,8.94,8.63,7.03,5.68,5.22,6.36,7.86,8.16
2000-07-14,8.95,8.57,7.01,5.66,5.22,6.32,7.82,8.14
2000-07-15,8.92,8.61,7.08,5.74,5.25,6.33,7.87,8.15
2000-07-16,8.89,8.59,7.09,5.82,5.28,6.32,7.86,8.17
2000-07-17,8.91,8.51,7.04,5.79,5.29,6.32,7.89,8.21
2000-07-18,8.91,8.5,7.12,5.81,5.31,6.3,7.9,8.25
2000-07-19,8.88,8.55,7.17,5.86,5.33,6.32,7.95,8.3
2000-07-20,8.86,8.62,7.14,5.86,5.34,6.3,7.97,8.3
2000-07-21,8.86,8.55,6.97,5.8,5.32,6.28,7.98,8.29
2000-07-22,8.94,8.44,6.92,5.74,5.29,6.25,7.97,8.29
2000-07-23,9.01,8.41,7,5.72,5.28,6.23,8.01,8.35
2000-07-24,9.06,8.47,7.16,5.74,5.29,6.21,8.05,8.44
2000-07-25,9.07,8.52,7.17,5.72,5.27,6.2,8.12,8.55
2000-07-26,9.08,8.49,7.16,5.67,5.23,6.15,8.13,8.64
2000-07-27,9.09,8.48,7.26,5.7,5.21,6.1,8.15,8.7
2000-07-28,9,8.52,7.43,5.83,5.22,6.05,8.16,8.73
2000-07-29,8.91,8.47,7.63,5.96,5.27,5.97,8.09,8.72
2000-07-30,8.61,8.55,7.68,6,5.26,5.94,8.19,8.74
2000-07-31,8.71,8.61,7.5,5.98,5.26,5.88,8.13,8.72
2000-08-01,8.9,8.58,7.54,6.05,5.36,5.83,8.07,8.66
2000-08-02,8.86,8.57,7.75,6.25,5.56,5.84,8.11,8.65
2000-08-03,8.71,8.66,7.83,6.4,5.72,5.82,8.1,8.69
2000-08-04,8.56,8.72,7.85,6.51,5.87,5.78,8,8.64
2000-08-05,8.42,8.79,7.76,6.59,5.99,5.79,7.9,8.53
2000-08-06,8.41,8.87,7.6,6.59,6.02,5.81,7.84,8.42
2000-08-07,8.67,8.89,7.53,6.66,6.11,5.82,7.77,8.31
2000-08-08,8.79,8.94,7.58,6.76,6.2,5.86,7.78,8.29
2000-08-09,8.73,9.03,7.6,6.84,6.21,5.91,7.86,8.34
2000-08-10,8.88,9.03,7.58,6.88,6.24,5.91,7.87,8.39
2000-08-11,8.94,9.07,7.66,6.96,6.32,5.93,7.82,8.34
2000-08-12,8.94,9.11,7.65,7.01,6.36,5.95,7.9,8.39
2000-08-13,9.05,9.1,7.66,7.04,6.46,5.93,7.86,8.39
2000-08-14,9.06,9.12,7.69,7.05,6.53,5.93,7.87,8.42
2000-08-15,9.02,9.16,7.67,7.07,6.57,5.92,7.87,8.44
2000-08-16,8.98,9.16,7.68,7.1,6.64,5.93,7.78,8.38
2000-08-17,8.89,9.2,7.59,7.1,6.65,5.95,7.72,8.3
2000-08-18,8.92,9.23,7.49,7.11,6.66,5.97,7.6,8.14
2000-08-19,9,9.18,7.4,7.11,6.66,5.98,7.55,8.04
2000-08-20,9.18,9.07,7.34,7.1,6.66,5.98,7.54,8.03
2000-08-21,9.33,9,7.36,7.1,6.65,5.97,7.59,8.08
2000-08-22,9.45,9.03,7.42,7.11,6.65,6.01,7.71,8.18
2000-08-23,9.6,8.99,7.45,7.09,6.64,6.04,7.8,8.32
2000-08-24,9.7,9.07,7.52,7.08,6.62,6.08,7.91,8.44
2000-08-25,9.8,9.18,7.65,7.07,6.6,6.1,7.95,8.54
2000-08-26,9.75,9.33,7.69,7.08,6.57,6.13,8.05,8.62
2000-08-27,9.75,9.32,7.62,7.05,6.53,6.11,8.02,8.61
2000-08-28,9.83,9.24,7.58,7.01,6.49,6.08,8.01,8.58
2000-08-29,9.85,9.17,7.5,6.95,6.44,6.09,8.09,8.61
2000-08-30,9.97,9.07,7.53,6.9,6.41,6.07,8.07,8.65
2000-08-31,10.01,9.18,7.66,6.84,6.35,6.09,8.15,8.69
2000-09-01,9.99,9.24,7.59,6.76,6.25,6.1,8.24,8.76
2000-09-02,10.01,9.23,7.59,6.66,6.15,6.06,8.18,8.73
2000-09-03,10.07,9.08,7.49,6.52,6.02,6.04,8.2,8.78
2000-09-04,9.96,9.11,7.6,6.44,5.93,6,8.18,8.74
2000-09-05,9.92,9.13,7.54,6.34,5.81,5.97,8.18,8.76
2000-09-06,9.84,9.16,7.45,6.28,5.73,5.93,8.15,8.67
2000-09-07,10.02,9.02,7.41,6.22,5.68,5.88,8.03,8.61
2000-09-08,10.06,9.15,7.57,6.29,5.7,5.87,7.97,8.49
2000-09-09,10.06,9.38,7.69,6.37,5.74,5.89,7.91,8.41
2000-09-10,9.9,9.4,7.53,6.39,5.72,5.89,7.93,8.35
2000-09-11,10.14,9.12,7.46,6.37,5.73,5.85,7.83,8.3
2000-09-12,10.28,9.15,7.68,6.46,5.8,5.88,7.86,8.28
2000-09-13,10.37,9.32,7.89,6.56,5.87,5.93,7.94,8.37
2000-09-14,10.36,9.55,7.99,6.66,5.92,5.94,7.94,8.37
2000-09-15,10.45,9.55,7.88,6.67,5.96,5.93,7.91,8.39
2000-09-16,10.66,9.56,7.95,6.7,6.03,5.91,7.84,8.33
2000-09-17,10.67,9.72,8.17,6.78,6.12,5.94,7.81,8.3
2000-09-18,10.65,10.03,8.21,6.86,6.15,5.99,7.83,8.26
2000-09-19,10.65,9.95,8,6.82,6.16,6.01,7.82,8.19
2000-09-20,10.89,9.79,7.98,6.79,6.2,6.02,7.77,8.14
2000-09-21,11.02,9.83,8.1,6.83,6.22,6.05,7.87,8.2
2000-09-22,11.05,10.02,8.33,6.84,6.22,6.1,7.93,8.3
2000-09-23,10.96,10.23,8.19,6.83,6.16,6.12,8.09,8.42
2000-09-24,11.12,10.08,7.99,6.74,6.1,6.08,8.03,8.45
2000-09-25,11.24,10.11,8.18,6.69,6.09,6.1,8.01,8.4
2000-09-26,11.22,10.24,8.08,6.71,6.03,6.13,8.15,8.51
2000-09-27,11.31,10.2,8.06,6.7,5.99,6.09,8.09,8.53
2000-09-28,11.17,10.33,8.22,6.71,5.97,6.08,8.11,8.54
2000-09-29,11,10.41,8.16,6.77,5.98,6.04,8.07,8.52
2000-09-30,11.02,10.32,8.06,6.73,5.98,6.01,7.97,8.42
2000-10-01,11.09,10.33,8.09,6.81,6.05,6.02,7.86,8.29
2000-10-02,11.15,10.28,8.12,6.89,6.14,6.05,7.82,8.19
2000-10-03,11.21,10.33,8.17,6.93,6.19,6.08,7.79,8.13
2000-10-04,11.38,10.38,8.16,6.98,6.23,6.06,7.8,8.17
2000-10-05,11.41,10.56,8.26,7.1,6.31,6.07,7.77,8.12
2000-10-06,11.39,10.52,8.13,7.17,6.35,6.04,7.79,8.17
2000-10-07,11.58,10.4,8.16,7.2,6.42,6.02,7.72,8.16
2000-10-08,11.42,10.64,8.27,7.28,6.49,6.05,7.83,8.16
2000-10-09,11.44,10.6,8.06,7.29,6.51,6.02,7.85,8.23
2000-10-10,11.56,10.51,8.16,7.29,6.58,6,7.76,8.21
2000-10-11,11.46,10.85,8.34,7.43,6.65,6.04,7.78,8.15
2000-10-12,11.31,11.01,8.32,7.45,6.69,6.04,7.69,8.07
2000-10-13,11.29,10.7,7.92,7.35,6.66,5.95,7.51,8
2000-10-14,11.24,10.28,7.71,7.39,6.64,5.9,7.46,7.94
2000-10-15,11.38,9.95,7.77,7.36,6.66,5.86,7.41,7.9
2000-10-16,11.4,10.18,7.79,7.38,6.65,5.94,7.6,7.95
2000-10-17,11.55,10.11,7.83,7.35,6.64,5.97,7.68,8.08
2000-10-18,11.55,10.28,8.05,7.37,6.64,5.99,7.76,8.17
2000-10-19,11.63,10.53,8.38,7.47,6.67,6.02,7.84,8.31
2000-10-20,11.1,10.68,9.23,7.63,6.77,6,7.75,8.27
2000-10-21,10.42,10.91,8.8,7.68,6.76,5.96,7.71,8.14
2000-10-22,10.83,10.76,8.57,7.64,6.82,5.94,7.39,7.91
2000-10-23,10.96,10.66,8.46,7.74,6.89,5.97,7.49,7.83
2000-10-24,11.36,10.41,8.57,7.85,6.98,5.94,7.37,7.82
2000-10-25,11.57,10.69,9,7.99,7.1,6.01,7.55,7.84
2000-10-26,11.6,10.93,8.92,8.15,7.12,6.02,7.62,7.96
2000-10-27,11.85,10.91,9.2,8.24,7.27,6.02,7.53,7.94
2000-10-28,11.87,11.12,9.44,8.4,7.4,6.04,7.53,7.96
2000-10-29,11.84,11.29,9.66,8.52,7.54,6.04,7.44,7.9
2000-10-30,11.37,11.45,9.52,8.5,7.58,6.04,7.38,7.81
2000-10-31,11.34,11.22,9.01,8.42,7.61,6.02,7.23,7.69
2000-11-01,11.7,11.1,9.14,8.44,7.74,6.03,7.19,7.62
2000-11-02,11.4,11.22,9.07,8.49,7.74,6.04,7.28,7.69
2000-11-03,11.18,11.08,8.71,8.44,7.72,6.03,7.2,7.64
2000-11-04,11.19,10.7,8.39,8.36,7.72,6.01,7.21,7.61
2000-11-05,11.32,10.41,8.28,8.29,7.73,6,7.23,7.62
2000-11-06,11.27,10.49,8.22,8.24,7.69,6.04,7.36,7.69
2000-11-07,11.19,10.45,8.07,8.18,7.62,6.07,7.46,7.75
2000-11-08,11.08,10.42,7.92,8.06,7.52,6.07,7.53,7.83
2000-11-09,10.61,10.11,7.55,7.88,7.29,6.08,7.67,7.93
2000-11-10,10.44,9.55,7.27,7.65,7.06,6.06,7.67,8
2000-11-11,10.45,9.29,7.13,7.46,6.87,6.04,7.72,8.09
2000-11-12,10.48,9.3,6.98,7.31,6.68,6.03,7.83,8.23
2000-11-13,10.42,9.4,6.75,7.13,6.5,6.06,7.98,8.38
2000-11-14,10.03,9.17,6.37,6.98,6.39,6.11,8.14,8.54
2000-11-15,10.16,9.21,6.36,6.92,6.32,6.05,8.15,8.62
2000-11-16,10.42,9.76,6.77,6.93,6.27,5.93,8.1,8.6
2000-11-17,9.99,10.01,6.67,6.95,6.28,5.96,8.15,8.57
2000-11-18,9.46,9.45,6.11,6.92,6.28,5.91,8.06,8.43
2000-11-19,9.36,9.09,5.96,6.91,6.28,5.88,8.01,8.3
2000-11-20,9.2,8.37,5.77,6.93,6.29,5.9,8.02,8.25
2000-11-21,9.59,8.54,6,7,6.3,5.83,7.98,8.26
2000-11-22,9.86,9.26,6.33,7.01,6.3,5.83,8.07,8.35
2000-11-23,9.72,9.37,6.05,7.03,6.34,5.86,8.08,8.44
2000-11-24,9.64,9.37,6,7.05,6.38,5.8,8.02,8.45
2000-11-25,9.7,9.52,6.27,7.14,6.42,5.65,7.91,8.42
2000-11-26,9.76,9.8,6.77,7.26,6.49,5.51,7.83,8.4
2000-11-27,9.67,9.87,7,7.34,6.57,5.37,7.69,8.36
2000-11-28,9.68,9.87,7.41,7.37,6.59,5.18,7.45,8.14
2000-11-29,9.39,9.49,7.03,7.33,6.6,5.19,7.46,7.95
2000-11-30,9.41,9.09,7.06,7.34,6.68,5.19,7.31,7.78
2000-12-01,9.33,8.96,7.04,7.4,6.73,5.26,7.44,7.7
2000-12-02,9.19,9.23,6.75,7.32,6.78,5.58,7.72,7.96
2000-12-03,9.14,9.28,6.64,7.31,6.79,5.67,7.72,7.98
2000-12-04,8.99,9.28,6.65,7.31,6.82,5.76,7.71,8.05
2000-12-05,8.88,9.31,6.71,7.36,6.87,5.8,7.75,8
2000-12-06,8.91,9.27,6.87,7.42,6.92,5.77,7.66,7.92
2000-12-07,8.91,9.13,7.18,7.51,6.99,5.8,7.57,7.91
2000-12-08,8.68,8.75,7.2,7.6,7.11,5.89,7.43,7.88
2000-12-09,8.33,8.39,7.26,7.71,7.26,6.06,7.38,7.87
2000-12-10,7.63,7.88,7.33,7.79,7.39,6.24,7.4,7.86
2000-12-11,6.99,7.08,7.1,7.76,7.44,6.4,7.54,7.87
2000-12-12,6.9,7.28,7.04,7.85,7.46,6.4,7.49,7.82
2000-12-13,6.98,7.33,7.25,7.92,7.53,6.5,7.59,7.87
2000-12-14,6.68,7.09,7.13,7.83,7.54,6.58,7.71,7.91
2000-12-15,6.66,7.11,7.11,7.88,7.58,6.56,7.61,7.87
2000-12-16,6.5,7.02,7.13,7.9,7.61,6.61,7.69,7.81
2000-12-17,6.55,7.12,7.19,7.96,7.67,6.62,7.62,7.78
2000-12-18,7.17,7.37,7.26,8.01,7.76,6.65,7.51,7.72
2000-12-19,6.47,7.13,7.1,7.99,7.92,6.83,7.5,7.71
2000-12-20,6.18,6.83,7.12,7.85,7.96,6.95,7.49,7.76
2000-12-21,6.07,6.54,7.13,8.1,8.13,7.16,7.42,7.77
2000-12-22,6.04,6.06,7.27,7.86,8.2,7.35,7.55,7.89
2000-12-23,5.83,6.05,7.15,7.99,8.28,7.42,7.56,7.87
2000-12-24,5.35,5.59,7.14,8.08,8.35,7.52,7.79,8.02
2000-12-25,5.19,5.32,6.96,7.74,8.29,7.54,7.91,8.1
2000-12-26,4.93,5.16,6.6,8.06,8.3,7.55,7.96,8.12
2000-12-27,4.46,4.79,6.27,8.02,8.32,7.6,8.07,8.17
2000-12-28,4.19,4.33,6.09,7.68,8.3,7.66,8.16,8.23
2000-12-29,4.21,4.22,6.52,7.87,8.32,7.72,8.22,8.28
2000-12-30,4.25,4.3,6.78,7.81,8.32,7.78,8.29,8.33
2000-12-31,4.28,4.39,6.59,7.97,8.28,7.78,8.3,8.34
2001-01-01,3.96,4.2,5.9,7.91,8.24,7.8,8.32,8.37
2001-01-02,3.81,3.85,5.9,7.58,8.24,7.89,8.41,8.44
2001-01-03,4.07,3.87,6.29,7.74,8.24,7.87,8.42,8.48
2001-01-04,4.28,3.9,6.39,7.95,8.27,7.82,8.45,8.51
2001-01-05,4.51,3.89,6.23,7.75,8.24,7.78,8.48,8.55
2001-01-06,4.83,3.94,6.29,7.64,8.24,7.77,8.53,8.61
2001-01-07,4.7,3.98,6.52,7.7,8.25,7.76,8.53,8.64
2001-01-08,4.47,3.69,6.58,7.8,8.3,7.83,8.57,8.68
2001-01-09,4.58,4.04,7.04,7.89,8.38,7.92,8.6,8.72
2001-01-10,4.24,4.32,7,7.91,8.41,7.95,8.59,8.73
2001-01-11,3.92,4.2,6.68,7.93,8.4,8.01,8.63,8.75
2001-01-12,3.8,3.95,6.36,7.94,8.41,8.1,8.69,8.78
2001-01-13,3.91,3.79,6.43,8.09,8.47,8.2,8.75,8.82
2001-01-14,4.2,3.81,6.57,8.04,8.51,8.24,8.78,8.85
2001-01-15,4.4,3.84,6.67,8.08,8.55,8.27,8.82,8.88
2001-01-16,4.36,3.94,6.73,8.18,8.57,8.28,8.85,8.91
2001-01-17,4.57,3.97,6.64,8.11,8.59,8.34,8.9,8.96
2001-01-18,4.68,4.01,6.77,8.09,8.57,8.36,8.94,9
2001-01-19,4.63,4.11,6.92,8.09,8.58,8.41,8.98,9.03
2001-01-20,4.44,4.15,6.88,8.11,8.55,8.44,9.01,9.06
2001-01-21,4.26,4.08,6.74,8.04,8.5,8.5,9.05,9.07
2001-01-22,3.92,4.06,6.5,8.24,8.49,8.52,9.07,9.07
2001-01-23,4.13,4.09,6.35,8.14,8.52,8.59,9.09,9.09
2001-01-24,4.37,4.12,6.37,8.1,8.51,8.54,9.08,9.09
2001-01-25,4.54,4.25,6.4,8.16,8.5,8.44,9.07,9.1
2001-01-26,4.79,4.3,6.44,8.03,8.47,8.34,9.05,9.11
2001-01-27,4.66,4.21,6.49,7.89,8.35,8.15,9.01,9.11
2001-01-28,4.42,4.14,6.38,7.73,8.23,7.98,8.98,9.11
2001-01-29,4.36,3.87,6.26,7.46,8.14,7.93,9.01,9.12
2001-01-30,4.15,3.61,6.27,7.35,8.1,7.91,9,9.12
2001-01-31,4.08,3.5,6.15,7.29,8.03,7.87,8.98,9.13
2001-02-01,4.02,3.49,6.15,7.13,7.96,7.86,8.98,9.11
2001-02-02,3.88,3.56,6.25,7.2,7.94,7.83,8.92,9.09
2001-02-03,3.72,3.54,6.13,7.21,7.86,7.78,8.88,9.06
2001-02-04,3.58,3.42,5.89,7.2,7.78,7.76,8.86,9.04
2001-02-05,3.52,3.31,5.79,7.09,7.7,7.74,8.84,9.02
2001-02-06,3.43,3.21,5.75,6.9,7.59,7.69,8.78,8.98
2001-02-07,3.12,3.09,4.98,6.94,7.42,7.5,8.59,8.88
2001-02-08,3.15,3.1,5.24,6.43,7.34,7.48,8.54,8.85
2001-02-09,3.09,3.11,5.52,6.42,7.26,7.33,8.35,8.74
2001-02-10,2.95,3.15,5.34,6.37,7.12,7.2,8.25,8.64
2001-02-11,2.48,2.86,4.5,6.13,7,7.19,8.31,8.62
2001-02-12,2.42,2.47,4.6,5.75,6.9,7.35,8.42,8.64
2001-02-13,2.44,2.6,5.03,5.66,6.77,7.35,8.38,8.62
2001-02-14,2.39,2.59,4.74,5.55,6.69,7.32,8.34,8.58
2001-02-15,2.36,2.58,4.23,5.55,6.57,7.35,8.38,8.59
2001-02-16,2.3,2.36,4.08,5.42,6.51,7.49,8.48,8.63
2001-02-17,2.38,2.4,4.38,5.07,6.35,7.54,8.51,8.63
2001-02-18,2.29,2.32,4.21,5.26,6.37,7.53,8.48,8.63
2001-02-19,2.23,2.23,4.12,5.17,6.26,7.54,8.54,8.62
2001-02-20,2.22,2.22,4.03,5.02,6.21,7.55,8.52,8.65
2001-02-21,2.25,2.27,3.87,4.79,6.09,7.51,8.52,8.63
2001-02-22,2.18,2.28,3.7,4.77,6.05,7.45,8.5,8.64
2001-02-23,1.99,2.17,3.56,4.67,6.04,7.56,8.58,8.65
2001-02-24,2.02,2.14,3.88,4.65,5.99,7.68,8.65,8.69
2001-02-25,1.98,2.04,3.45,4.53,5.82,7.7,8.62,8.68
2001-02-26,1.98,1.99,3.07,4.23,5.4,7.57,8.63,8.65
2001-02-27,1.85,1.99,2.55,3.86,5.18,7.48,8.62,8.66
2001-02-28,1.7,1.9,2.16,3.53,4.92,7.4,8.61,8.67
2001-03-01,1.56,1.72,2.02,3.34,4.81,7.37,8.57,8.65
2001-03-02,1.54,1.68,2.22,3.27,4.66,7.19,8.53,8.58
2001-03-03,1.58,1.68,2.33,3.2,4.48,6.81,8.42,8.52
2001-03-04,1.59,1.65,2.23,3.01,4.21,6.63,8.42,8.5
2001-03-05,1.59,1.63,2.13,2.86,3.98,6.57,8.45,8.49
2001-03-06,1.63,1.63,2.01,2.78,3.85,6.49,8.41,8.48
2001-03-07,1.57,1.56,1.51,2.29,3.19,6.37,8.31,8.39
2001-03-08,1.58,1.57,1.51,1.72,2.49,5.15,7.64,8.2
2001-03-09,1.62,1.59,1.54,1.62,2.07,4.43,7.45,8.01
2001-03-10,1.69,1.57,1.62,1.69,1.97,3.95,6.73,7.63
2001-03-11,1.81,1.59,1.73,1.74,2.03,3.21,5.62,6.93
2001-03-12,2.16,1.66,1.95,1.77,1.98,3.22,5.58,6.71
2001-03-13,2.09,1.67,2.01,1.75,2.01,3.53,5.65,6.85
2001-03-14,1.94,1.73,2.03,1.75,2.04,3.73,5.79,6.88
2001-03-15,1.82,1.8,2.02,1.78,2.11,3.94,6.03,6.99
2001-03-16,2.01,1.92,2.07,1.8,2.24,4.57,6.51,7.25
2001-03-17,2.18,2,2.12,1.85,2.42,5,6.7,7.39
2001-03-18,2.2,2,2.12,1.89,2.5,5.13,6.79,7.45
2001-03-19,2.22,2,2.13,1.91,2.49,5.15,6.9,7.56
2001-03-20,2.24,2.03,2.13,1.93,2.53,5.26,7.03,7.7
2001-03-21,2.29,2.1,2.15,1.95,2.58,5.32,7.09,7.76
2001-03-22,2.31,2.14,2.18,2.01,2.61,5.2,7.03,7.7
2001-03-23,2.4,2.17,2.27,2.16,2.65,5.01,6.96,7.57
2001-03-24,2.35,2.25,2.33,2.28,2.68,4.54,6.59,7.31
2001-03-25,2.44,2.4,2.37,2.26,2.52,4.11,6.42,6.99
2001-03-26,2.58,2.51,2.47,2.32,2.51,4.08,6.36,6.98
2001-03-27,2.57,2.53,2.49,2.4,2.64,4.15,6.13,6.9
2001-03-28,2.57,2.55,2.51,2.48,2.77,4.26,6,6.77
2001-03-29,2.58,2.56,2.52,2.55,2.84,4.49,6.15,6.75
2001-03-30,2.6,2.55,2.52,2.58,2.9,4.82,6.39,6.87
2001-03-31,2.61,2.54,2.53,2.62,2.97,4.98,6.55,6.98
2001-04-01,2.62,2.51,2.53,2.65,3.05,5.06,6.67,7.13
2001-04-02,2.61,2.53,2.53,2.61,3.08,5.14,6.81,7.23
2001-04-03,2.63,2.57,2.57,2.68,3.31,5.53,6.99,7.38
2001-04-04,2.57,2.53,2.68,2.87,3.59,5.83,7.01,7.42
2001-04-05,2.58,2.52,2.75,2.94,3.61,5.73,6.95,7.34
2001-04-06,2.63,2.55,2.74,2.97,3.61,5.67,6.93,7.27
2001-04-07,2.68,2.59,2.75,2.97,3.64,5.73,6.99,7.25
2001-04-08,2.68,2.57,2.84,3.02,3.69,5.79,6.99,7.24
2001-04-09,2.69,2.56,2.86,3.05,3.67,5.68,6.93,7.2
2001-04-10,2.72,2.58,2.82,3.01,3.61,5.63,6.94,7.18
2001-04-11,2.74,2.6,2.75,2.95,3.54,5.56,6.94,7.19
2001-04-12,2.78,2.64,2.74,2.93,3.58,5.71,6.99,7.21
2001-04-13,2.81,2.66,2.76,2.93,3.56,5.64,6.93,7.18
2001-04-14,2.85,2.71,2.75,2.9,3.46,5.44,6.82,7.11
2001-04-15,2.89,2.77,2.76,2.92,3.49,5.52,6.86,7.08
2001-04-16,2.88,2.81,2.91,3.1,3.77,5.93,6.94,7.11
2001-04-17,2.85,2.79,3.14,3.24,3.92,6.02,6.88,7.1
2001-04-18,2.86,2.8,3.18,3.28,3.91,5.94,6.85,7.07
2001-04-19,3.06,2.98,3.12,3.25,3.86,5.85,6.83,7.07
2001-04-20,3.11,3.05,3.18,3.28,4.02,5.99,6.93,7.09
2001-04-21,3.13,3.04,3.28,3.35,4.1,6.05,6.91,7.11
2001-04-22,3.17,3.05,3.3,3.35,4.09,6.04,6.91,7.09
2001-04-23,3.35,3.19,3.27,3.33,4.04,6.02,6.93,7.12
2001-04-24,3.41,3.25,3.31,3.3,4.09,6.17,7.02,7.15
2001-04-25,3.55,3.35,3.28,3.27,3.99,6.1,7,7.17
2001-04-26,3.58,3.4,3.28,3.21,3.99,6.19,7.07,7.21
2001-04-27,3.63,3.43,3.27,3.19,3.89,6.18,7.07,7.25
2001-04-28,3.71,3.53,3.29,3.13,3.79,6.08,7.06,7.27
2001-04-29,3.75,3.69,3.37,3.19,3.87,6.16,7.1,7.29
2001-04-30,3.73,3.68,3.4,3.23,3.86,6.11,7.08,7.29
2001-05-01,3.76,3.69,3.4,3.24,3.82,5.98,7.04,7.25
2001-05-02,3.79,3.71,3.43,3.29,3.83,5.98,7.07,7.25
2001-05-03,3.82,3.7,3.44,3.3,3.83,5.95,7.07,7.23
2001-05-04,3.88,3.74,3.44,3.3,3.83,5.95,7.09,7.22
2001-05-05,3.9,3.75,3.46,3.35,3.89,6.07,7.14,7.24
2001-05-06,3.96,3.77,3.48,3.37,3.9,6.09,7.14,7.27
2001-05-07,4.04,3.83,3.5,3.38,3.87,6.03,7.12,7.3
2001-05-08,4.1,3.9,3.51,3.36,3.84,5.99,7.14,7.33
2001-05-09,4.12,3.95,3.52,3.32,3.8,5.93,7.13,7.34
2001-05-10,4.08,4,3.51,3.32,3.76,5.88,7.11,7.32
2001-05-11,4.08,4.01,3.5,3.3,3.67,5.7,7.01,7.28
2001-05-12,4.05,4.06,3.5,3.25,3.58,5.54,6.97,7.21
2001-05-13,3.98,4.05,3.49,3.28,3.59,5.56,6.98,7.17
2001-05-14,3.99,3.97,3.48,3.26,3.55,5.4,6.87,7.11
2001-05-15,4.11,3.95,3.47,3.17,3.44,5.29,6.8,7.06
2001-05-16,4.31,4.1,3.48,3.13,3.41,5.39,6.86,7.08
2001-05-17,4.55,4.39,3.5,3.06,3.36,5.37,6.81,7.06
2001-05-18,4.63,4.59,3.57,3.03,3.29,5.29,6.75,7.02
2001-05-19,4.58,4.66,3.62,3.03,3.21,5.22,6.68,6.97
2001-05-20,4.5,4.71,3.63,3.1,3.19,5.15,6.6,6.89
2001-05-21,4.51,4.74,3.63,3.16,3.18,5.02,6.45,6.79
2001-05-22,4.6,4.77,3.64,3.19,3.17,4.89,6.31,6.69
2001-05-23,4.66,4.79,3.66,3.22,3.17,4.84,6.27,6.63
2001-05-24,4.74,4.8,3.69,3.26,3.19,4.82,6.2,6.59
2001-05-25,4.8,4.78,3.71,3.3,3.21,4.84,6.18,6.56
2001-05-26,4.89,4.77,3.74,3.32,3.23,4.85,6.15,6.53
2001-05-27,4.93,4.74,3.74,3.33,3.27,4.91,6.17,6.54
2001-05-28,5.03,4.75,3.78,3.28,3.28,4.9,6.14,6.53
2001-05-29,5.12,4.8,3.87,3.26,3.28,4.89,6.14,6.52
2001-05-30,5.18,4.89,3.92,3.28,3.33,4.94,6.17,6.52
2001-05-31,5.17,4.9,3.86,3.32,3.39,5.02,6.19,6.53
2001-06-01,5.22,4.92,3.89,3.36,3.41,5,6.16,6.5
2001-06-02,5.19,4.87,3.86,3.36,3.43,5.07,6.23,6.54
2001-06-03,5.25,4.86,3.91,3.36,3.41,5.05,6.21,6.57
2001-06-04,5.35,4.89,4.01,3.38,3.39,5.01,6.23,6.61
2001-06-05,5.42,4.94,4.27,3.38,3.38,4.92,6.19,6.61
2001-06-06,5.45,5.08,4.38,3.44,3.43,4.92,6.21,6.59
2001-06-07,5.45,5.16,4.45,3.51,3.46,4.84,6.14,6.52
2001-06-08,5.49,5.18,4.48,3.58,3.48,4.76,6.07,6.43
2001-06-09,5.53,5.22,4.51,3.7,3.53,4.73,6.04,6.37
2001-06-10,5.57,5.21,4.53,3.78,3.57,4.71,6.01,6.34
2001-06-11,5.63,5.23,4.56,3.85,3.61,4.71,6.03,6.34
2001-06-12,5.68,5.25,4.6,3.92,3.66,4.73,6.07,6.38
2001-06-13,5.74,5.29,4.65,3.95,3.69,4.74,6.08,6.42
2001-06-14,5.83,5.38,4.74,3.99,3.72,4.76,6.1,6.45
2001-06-15,5.88,5.44,4.71,4.03,3.76,4.8,6.15,6.5
2001-06-16,5.94,5.46,4.71,4.03,3.78,4.78,6.1,6.51
2001-06-17,6,5.48,4.76,4.03,3.8,4.76,6.09,6.47
2001-06-18,6.04,5.56,4.9,4.05,3.81,4.71,6.05,6.43
2001-06-19,6.04,5.63,4.99,4.08,3.82,4.68,6.05,6.4
2001-06-20,6.05,5.67,5.03,4.09,3.81,4.61,5.94,6.35
2001-06-21,5.94,5.77,5.08,4.13,3.82,4.56,5.84,6.22
2001-06-22,5.93,5.78,4.98,4.13,3.8,4.5,5.77,6.15
2001-06-23,6.06,5.76,4.95,4.12,3.78,4.4,5.61,6.03
2001-06-24,6.09,5.8,4.96,4.15,3.77,4.32,5.58,5.98
2001-06-25,6.07,5.89,4.97,4.19,3.76,4.2,5.48,5.9
